filename,task,expected_text,grade
musfbh.wav,sentence_repetition,throughout the winter penguin eggs are kept warm on their fathers feet,2
ijslbo.wav,blending,jacket,KG
lflfdk.wav,sentence_repetition,whenever the bell rings walk through those doors,1
hghygv.wav,deletion,hot,1
kwucec.wav,sentence_repetition,the children can play but they need to be quiet,KG
cyuoew.wav,nonword_repetition,vergowfduhboik,KG
mkuiah.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
ajtbtc.wav,nonword_repetition,goomdachahytowb,KG
iuamut.wav,blending,eyebrow,KG
gwtrpw.wav,deletion,cool,KG
igjfrv.wav,blending,fox,KG
idivma.wav,blending,fox,KG
facglx.wav,deletion,ask,KG
dunbit.wav,nonword_repetition,bowfgeechoib,1
bqolel.wav,nonword_repetition,meevteyfohg,KG
jbuuxm.wav,blending,fox,KG
isrotn.wav,blending,piano,KG
jrmjwr.wav,blending,toothpaste,KG
mrjlnf.wav,sentence_repetition,the children can play but they need to be quiet,1
kcgkau.wav,sentence_repetition,the black car passed us by going very fast,1
kyunnj.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
lxzvwy.wav,sentence_repetition,the man in the truck is my friends uncle,KG
doseos.wav,nonword_repetition,vugoobuhcheen,KG
moxigj.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
mptoao.wav,sentence_repetition,what do you want to do after reading this book,1
epphhy.wav,deletion,tell,1
dlhyst.wav,nonword_repetition,vugoobuhcheen,2
gopxzz.wav,deletion,sum,KG
lnmlkb.wav,sentence_repetition,the school bus stopped suddenly for the ducks,KG
lkrzkc.wav,sentence_repetition,the children can play but they need to be quiet,1
ecsiui.wav,nonword_repetition,dakgowmuhkoov,1
ekxpdy.wav,deletion,cool,KG
ecskbf.wav,nonword_repetition,heeg,1
hhfvoc.wav,deletion,nap,KG
gplnrx.wav,deletion,room,KG
fengpf.wav,deletion,fish,KG
ikvcnu.wav,blending,pancake,KG
kcezfc.wav,sentence_repetition,if lily did not have a broken finger she would play tennis with her friends,1
ltqwiu.wav,sentence_repetition,while his sister washed plates the boy dried the bowls with a towel,3
aqwrof.wav,nonword_repetition,boifneekahyb,KG
jadntd.wav,blending,cupcake,KG
faldsi.wav,deletion,tell,KG
fexnln.wav,deletion,knee,KG
cuehhj.wav,nonword_repetition,goomdachahytowb,1
eibiqa.wav,nonword_repetition,cheemkeev,KG
ailxmu.wav,nonword_repetition,kuhcheyvap,1
adpjhd.wav,nonword_repetition,duhpeygeem,KG
bszpvf.wav,nonword_repetition,nowbmoipahyvkeeg,1
igexnc.wav,blending,mud,KG
iyplts.wav,blending,piano,KG
jlsqav.wav,blending,box,KG
jogyvj.wav,blending,box,KG
hncamy.wav,deletion,eat,1
bhshwf.wav,nonword_repetition,heeg,1
mtsymg.wav,sentence_repetition,she does not like pancakes,KG
kfomvs.wav,sentence_repetition,the boy bought himself a brand new alarm clock,KG
dfxgsi.wav,nonword_repetition,vugoobuhcheen,2
jvjcij.wav,blending,umbrella,KG
mmlkgb.wav,sentence_repetition,our great aunts house is never boring because she has all my favorite movies,3
crqges.wav,nonword_repetition,verdboim,KG
cmrvqa.wav,nonword_repetition,vugoobuhcheen,KG
eoqsys.wav,deletion,plans,1
ihxzgq.wav,blending,knife,KG
ecllss.wav,nonword_repetition,heeg,1
jshrzz.wav,blending,face,KG
bwonnp.wav,nonword_repetition,goomdachahytowb,1
gbdeuc.wav,deletion,lip,KG
chswyb.wav,nonword_repetition,bowfgeechoib,1
iqyyqo.wav,blending,phone,KG
ijjjfy.wav,blending,wig,KG
csnehb.wav,nonword_repetition,voogfowboik,KG
hfbuti.wav,deletion,no,KG
hhkspo.wav,deletion,fish,KG
eocstr.wav,deletion,bee,1
kxkihv.wav,sentence_repetition,why does the science lab smell like smoke,KG
jscjom.wav,blending,outside,KG
grzpju.wav,deletion,plans,1
ceakbi.wav,nonword_repetition,koovnorb,1
hseozf.wav,blending,cupcake,KG
esllam.wav,deletion,no,KG
gvslwk.wav,deletion,light,KG
fmcekl.wav,deletion,tell,KG
bfabke.wav,nonword_repetition,duhpeygeem,KG
kfijey.wav,sentence_repetition,the children can play but they need to be quiet,1
dwifpy.wav,nonword_repetition,gahyf,KG
ckbxqf.wav,nonword_repetition,noimahyd,KG
gtxhnv.wav,deletion,is,KG
gsinto.wav,deletion,rink,1
bqssqp.wav,nonword_repetition,geemtohf,KG
jxeldg.wav,sentence_repetition,throughout the winter penguin eggs are kept warm on their fathers feet,2
mznfkg.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
dfkyla.wav,nonword_repetition,kahybeymookdowb,KG
dwyxeh.wav,nonword_repetition,goomdachahytowb,1
lggnhd.wav,sentence_repetition,the old jacket has a weird smell,KG
amcjdj.wav,nonword_repetition,gahyfmowb,KG
merhfn.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
kotauo.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
ewphzi.wav,deletion,hot,1
jrkgca.wav,blending,desk,KG
aaajvs.wav,nonword_repetition,toovhohgneeb,KG
arnvkp.wav,nonword_repetition,derfoimhowk,KG
ltdfab.wav,sentence_repetition,the horse was ridden by the boy,KG
cgtiuj.wav,nonword_repetition,koovnorb,1
gpanqi.wav,deletion,tire,2
jplkgp.wav,blending,railroad,KG
aucciy.wav,nonword_repetition,vowkpoikefteev,2
csgewi.wav,nonword_repetition,mohgheedoovnoim,2
dwvuha.wav,nonword_repetition,choig,1
iijppf.wav,blending,butterfly,KG
dknpgv.wav,nonword_repetition,kuhcheyvap,1
mlqzmx.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
jzrenh.wav,sentence_repetition,the truck slowed down and parked on the side of the busy road,KG
fxoxsi.wav,deletion,bell,2
mjrqoj.wav,sentence_repetition,last week he wanted to buy ice cream but the shop was closed when he got there,2
lrilsm.wav,sentence_repetition,are you sure she tried to take your cats toy last week,1
bcddwu.wav,nonword_repetition,powfberkahym,1
aovopa.wav,nonword_repetition,kahymgowboov,1
bsqyhx.wav,nonword_repetition,nowbmoipahyvkeeg,1
ekedxb.wav,deletion,bee,2
ckvbhj.wav,nonword_repetition,vahftombuhgoid,KG
ahmbhv.wav,nonword_repetition,vooktowf,1
apwauk.wav,nonword_repetition,verdboim,KG
kwyvyu.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
gipuwu.wav,deletion,bet,1
fkqszu.wav,deletion,go,KG
epuppl.wav,deletion,rock,KG
dfygkd.wav,nonword_repetition,forbmuhteevheynohg,2
bbpiaf.wav,nonword_repetition,cheytuhmoofeek,KG
lqtiel.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
lcychr.wav,sentence_repetition,whenever the bell rings walk through those doors,1
elwwqz.wav,deletion,tell,2
ktgtcd.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
enzbyp.wav,deletion,bee,KG
cdpwwy.wav,nonword_repetition,vergowfduhboik,KG
freien.wav,deletion,bell,KG
cdnujg.wav,nonword_repetition,goomdachahytowb,KG
hqthpv.wav,blending,snake,KG
cjvfgv.wav,nonword_repetition,voogfowboik,KG
jqhudh.wav,blending,fly,KG
bpwrot.wav,nonword_repetition,choibeygorb,KG
dextgj.wav,nonword_repetition,koovnorb,1
jrfxhp.wav,blending,shot,KG
frevqg.wav,deletion,key,KG
fjbogu.wav,deletion,bee,2
dbmznj.wav,nonword_repetition,chohgfeem,KG
jdpccc.wav,blending,face,KG
hkvyja.wav,deletion,tell,KG
izkshi.wav,blending,jacket,KG
kwkoqj.wav,sentence_repetition,cook dinner then you may have cake and watch tv,3
jmhjht.wav,blending,bike,KG
evcdjv.wav,deletion,eat,KG
lgbhtj.wav,sentence_repetition,the old jacket has a weird smell,KG
hliqlj.wav,deletion,house,KG
lvvdlm.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
elbgqy.wav,deletion,fall,KG
itijhx.wav,blending,desk,KG
kscbsk.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
ckwlfh.wav,nonword_repetition,koovnorb,1
dijqyw.wav,nonword_repetition,toifkerpohgvoomef,1
gmfvog.wav,deletion,air,KG
kuwuvy.wav,sentence_repetition,are we going to visit grandmas house to see her two new cats today,2
bvuaka.wav,nonword_repetition,goifpahyd,1
fmvakk.wav,deletion,low,KG
kbclne.wav,sentence_repetition,the children can play but they need to be quiet,KG
cwegjn.wav,nonword_repetition,kahymneevohkmuhfoig,1
eqncsv.wav,deletion,bell,KG
clcvwn.wav,nonword_repetition,vowkpoikefteev,2
asjhrw.wav,nonword_repetition,gahyf,KG
hhzvlt.wav,deletion,ore,KG
ljdcvr.wav,sentence_repetition,put the food in the freezer before you leave,KG
eqyozh.wav,deletion,bee,KG
fwrcft.wav,deletion,chain,1
ljbgts.wav,sentence_repetition,the children can play but they need to be quiet,1
epxvvr.wav,deletion,ham,KG
iohdwg.wav,blending,smell,KG
lxyhvj.wav,sentence_repetition,the birds are flying quickly,KG
hwynhz.wav,blending,baby,KG
lkcrdw.wav,sentence_repetition,the old gray dog barked when the doorbell rang,KG
gbzixw.wav,deletion,end,KG
lrkszv.wav,sentence_repetition,the boy bought himself a brand new alarm clock,KG
eqyzfi.wav,deletion,ore,1
jrspms.wav,blending,phone,KG
lfmfng.wav,sentence_repetition,the girl who made that big cake went to the store by herself,2
jxjkfe.wav,sentence_repetition,the small bird woke up before sunrise to catch a worm on the ground,3
hingdo.wav,deletion,plan,KG
eclceq.wav,nonword_repetition,guhchahdurnam,1
iyzoon.wav,blending,rabbit,KG
leavqf.wav,sentence_repetition,where are all those big trucks on the interstate going,2
gqbdog.wav,deletion,tell,1
liimlc.wav,sentence_repetition,blow out the candle on the windowsill,KG
ecvcsa.wav,nonword_repetition,cheykfuhmowdoo,KG
gucfyy.wav,deletion,up,KG
hqdanf.wav,blending,fly,KG
ikemvf.wav,blending,jacket,KG
gyvtit.wav,deletion,my,KG
dobodw.wav,nonword_repetition,vookmeevfahbeyp,1
egvahu.wav,nonword_repetition,kuhcheyvap,1
jkahmg.wav,blending,umbrella,KG
kplicy.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
assfbg.wav,nonword_repetition,vugoobuhcheen,KG
hplzzh.wav,blending,backpack,KG
lzbdvh.wav,sentence_repetition,as the sun began to set the boys made their way home,1
cqifnw.wav,nonword_repetition,toovhohgneeb,KG
mvdbhj.wav,sentence_repetition,as the sun began to set the boys made their way home,1
dfkofc.wav,nonword_repetition,kuhcheyvap,KG
ckstzd.wav,nonword_repetition,mookbowf,KG
gsnfut.wav,deletion,car,KG
jzhajw.wav,sentence_repetition,the children can play but they need to be quiet,1
gjxkts.wav,deletion,chain,1
jqxnjl.wav,blending,fly,KG
cyzzbs.wav,nonword_repetition,keevnamoiftowg,1
jhmiox.wav,blending,coat,KG
gxuizu.wav,deletion,air,KG
dtdtso.wav,nonword_repetition,neygfowtvahkeeb,1
kshguh.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
kukqxg.wav,sentence_repetition,this morning i wanted to go to the park but the bus was too late,2
hpbree.wav,blending,baby,KG
mllwmo.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
fmwvls.wav,deletion,win,KG
ejdezn.wav,deletion,nap,KG
idrlie.wav,blending,black,KG
jcbgde.wav,blending,rabbit,KG
gzqorr.wav,deletion,rock,KG
ltdiqw.wav,sentence_repetition,the horse was ridden by the boy,KG
hzzefq.wav,blending,cupcake,KG
iuyfei.wav,blending,shot,KG
affytu.wav,nonword_repetition,kuhcheyvap,KG
bwsiau.wav,nonword_repetition,meevteyfohg,KG
bwlwss.wav,nonword_repetition,moid,KG
kbbjcw.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
lkasyw.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1
cinqzc.wav,nonword_repetition,feeb,KG
fegpvc.wav,deletion,fish,KG
ekilny.wav,deletion,miss,1
evlgiu.wav,deletion,tie,KG
kmtlvq.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
dqwzsp.wav,nonword_repetition,koovnorb,1
byeryf.wav,nonword_repetition,gowb,KG
bdflrc.wav,nonword_repetition,guhchahdurnam,1
fguzyd.wav,deletion,tell,KG
lixfim.wav,sentence_repetition,the children can play but they need to be quiet,1
gchmby.wav,deletion,bee,KG
gtqefi.wav,deletion,right,KG
kohpxq.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
bbhgzd.wav,nonword_repetition,chohfmoonorbkahyheyb,2
jktbcu.wav,blending,sunday,KG
bddpki.wav,nonword_repetition,murvoipgeeteyf,KG
leitcr.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
gpnssj.wav,deletion,tray,2
bqasvg.wav,nonword_repetition,voimkooheefgahyp,1
ihsyct.wav,blending,desk,KG
crlpmk.wav,nonword_repetition,nohfteyg,1
diinfu.wav,nonword_repetition,nohfteyg,1
bljrzf.wav,nonword_repetition,murvoipgeeteyf,KG
dvwdzi.wav,nonword_repetition,goomdachahytowb,KG
mmnloe.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
iwoywi.wav,blending,umbrella,KG
eltozz.wav,deletion,rake,KG
icfnoo.wav,blending,rabbit,KG
inkuhv.wav,blending,fly,KG
brbafd.wav,nonword_repetition,buhkahypvermoid,1
ajggql.wav,nonword_repetition,goomdachahytowb,1
ifnoqe.wav,blending,jacket,KG
cvunov.wav,nonword_repetition,kahymneevohkmuhfoig,1
ijstvj.wav,blending,sleep,KG
gurmzp.wav,deletion,rain,KG
kyryco.wav,sentence_repetition,instead of staying at the office she went home,KG
katahl.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
hmkpse.wav,deletion,ore,2
kfgtrt.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
lypnpd.wav,sentence_repetition,he will go to tonys house unless it rains,KG
grturm.wav,deletion,eat,1
cbrnwa.wav,nonword_repetition,choig,1
igzwsx.wav,blending,rabbit,KG
krnpca.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
jzseho.wav,sentence_repetition,when the storm approached the animals in the forest became quiet,KG
ghuxnc.wav,deletion,fish,KG
adctzo.wav,nonword_repetition,mowp,1
fatixx.wav,deletion,for,KG
hyaqel.wav,blending,small,KG
leuqoi.wav,sentence_repetition,the girl who made that big cake went to the store by herself,2
gogkhc.wav,deletion,light,KG
drixgn.wav,nonword_repetition,gahyf,KG
hezuhz.wav,deletion,no,KG
dyyipo.wav,nonword_repetition,powmfoibeyvohk,1
ecjakt.wav,nonword_repetition,kurcheypheef,1
ifuxke.wav,blending,jacket,KG
frkskh.wav,deletion,ate,KG
lkgihd.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
jcicnc.wav,blending,birthday,KG
heolji.wav,deletion,so,KG
dxxhdj.wav,nonword_repetition,cheykfuhmowdoo,KG
duhslp.wav,nonword_repetition,moidheyf,KG
cunhqz.wav,nonword_repetition,powfberkahym,1
dyzhfm.wav,nonword_repetition,heeg,1
lsrmkt.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
daovig.wav,nonword_repetition,moidheyf,KG
aeiafx.wav,nonword_repetition,chohvderfowbneeteyf,1
dpzbis.wav,nonword_repetition,muhheegperteyvneek,1
kvjzpz.wav,sentence_repetition,he will go to tonys house unless it rains,KG
mtugjv.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
lplopk.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
cqsxul.wav,nonword_repetition,goomdachahytowb,KG
dtqdhq.wav,nonword_repetition,kuhcheyvap,KG
iwqwyj.wav,blending,fox,KG
kylvwx.wav,sentence_repetition,are we going to visit grandmas house to see her two new cats today,2
ibeikx.wav,blending,sunday,KG
lbkfdo.wav,sentence_repetition,please go and see if your family is going to bring extra drinks,2
hcjhig.wav,deletion,an,KG
jmkbhg.wav,blending,outside,KG
gchomt.wav,deletion,sun,KG
hyyrih.wav,blending,smoke,KG
cvcndf.wav,nonword_repetition,purvanuhkahyd,KG
hcpgek.wav,deletion,shell,KG
lmdsao.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,2
jhtzte.wav,blending,outside,KG
jqajsw.wav,blending,knife,KG
iltwir.wav,blending,rabbit,KG
knkomn.wav,sentence_repetition,my aunts cousin the school nurse thinks that he is healthier than you,1
jafejy.wav,blending,coat,KG
cwyfae.wav,nonword_repetition,vugoobuhcheen,1
lmlzlx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
ibeqjx.wav,blending,fly,KG
csntxw.wav,nonword_repetition,vugoobuhcheen,KG
ertbyy.wav,deletion,hot,1
aocvxn.wav,nonword_repetition,moifteyvook,KG
bcoxfp.wav,nonword_repetition,goomdachahytowb,1
irqvrn.wav,blending,smoke,KG
ezxqkc.wav,deletion,bee,KG
hjesdw.wav,deletion,sip,2
dabmif.wav,nonword_repetition,goomdachahytowb,KG
dtnokr.wav,nonword_repetition,vugoobuhcheen,KG
llrsct.wav,sentence_repetition,the girl who made that big cake went to the store by herself,2
jxwewk.wav,sentence_repetition,grandma cant remember to turn the green stove off,1
fipnjp.wav,deletion,go,KG
fhbzdx.wav,deletion,row,KG
jukryi.wav,blending,fly,KG
cczfby.wav,nonword_repetition,doovkeepohfmerbeyg,1
favoym.wav,deletion,sand,KG
fyrshe.wav,deletion,tell,KG
dijfhl.wav,nonword_repetition,kuhcheyvap,1
bhifeq.wav,nonword_repetition,kuhcheyvap,1
cucytl.wav,nonword_repetition,tevbeenorb,1
gzkcxi.wav,deletion,ore,KG
mynbsu.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,2
lygvzs.wav,sentence_repetition,the horse was ridden by the boy,KG
fmkafw.wav,deletion,bee,1
cwwmvg.wav,nonword_repetition,buhkahypvermoid,1
jaigop.wav,blending,pancake,KG
gitdlf.wav,deletion,bell,1
bkiqgj.wav,nonword_repetition,hevkeegorbpuhtohf,2
cusgbk.wav,nonword_repetition,goomdachahytowb,1
jdqjkv.wav,blending,outside,KG
lppslf.wav,sentence_repetition,the famous musician felt nervous for his first live concert,2
jajfzg.wav,blending,food,KG
biyndn.wav,nonword_repetition,vuhbowkeiv,KG
ealrve.wav,nonword_repetition,voogfowboik,KG
injihp.wav,blending,smell,KG
hlnkei.wav,deletion,bee,KG
lqinse.wav,sentence_repetition,the children can play but they need to be quiet,KG
lukrbt.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
libkpj.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
cbhmsc.wav,nonword_repetition,goomdachahytowb,1
mjuyku.wav,sentence_repetition,play with your friends when you are at their house,KG
eqmdlr.wav,deletion,room,KG
jyghwe.wav,sentence_repetition,the worker already finished all his projects for today,1
jsynpx.wav,blending,outside,KG
kjiabo.wav,sentence_repetition,was the boy with his friends during the movie,1
hrnydk.wav,blending,fish,KG
ejpqnl.wav,deletion,or,KG
kqpsab.wav,sentence_repetition,are we going to our uncles farm to feed his baby pigs this week,2
fnmhvr.wav,deletion,round,KG
mxgmbt.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
ipxuhw.wav,blending,eyebrow,KG
mwbaur.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
iyugko.wav,blending,mud,KG
kgixqt.wav,sentence_repetition,will we play games at your cousins party,KG
jsgath.wav,blending,fish,KG
jvxnzq.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
gjlmir.wav,deletion,bed,KG
cmsaew.wav,nonword_repetition,goomdachahytowb,KG
mhrfnr.wav,sentence_repetition,play with your friends when you are at their house,KG
bbeord.wav,nonword_repetition,fuhmoibnagoopchey,1
jhwall.wav,blending,cake,KG
fasrws.wav,deletion,rain,KG
gkgmte.wav,deletion,bee,KG
aiuxml.wav,nonword_repetition,toifkerpohgvoomef,1
ezqpeb.wav,deletion,low,KG
bkdses.wav,nonword_repetition,duhhoigmoofeyb,1
lgppzt.wav,sentence_repetition,the red ball was kicked into the street by the young boy,1
itquhq.wav,blending,umbrella,KG
mdjpsz.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2
ftrnvd.wav,deletion,cook,KG
dxqhip.wav,nonword_repetition,koofpergoibneek,1
avnpxn.wav,nonword_repetition,goomdachahytowb,KG
cmvrev.wav,nonword_repetition,geftohgneeb,1
eoabae.wav,deletion,seal,1
acotyx.wav,nonword_repetition,kuhcheyvap,1
jhximp.wav,blending,first,KG
hebeiy.wav,deletion,it,KG
gbeont.wav,deletion,lip,KG
daovst.wav,nonword_repetition,kuhcheyvap,1
gyxesk.wav,deletion,ask,KG
lgwsfl.wav,sentence_repetition,the old gray dog barked when the doorbell rang,KG
khloce.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
jcwycn.wav,blending,rabbit,KG
eqnibp.wav,deletion,ore,KG
ahdfbp.wav,nonword_repetition,bowfgeechoib,1
btonaf.wav,nonword_repetition,goomdachahytowb,KG
hjhjhc.wav,deletion,compete,2
adikwt.wav,nonword_repetition,goomdachahytowb,1
ieczuw.wav,blending,jacket,KG
iuwmyo.wav,blending,remember,KG
iblzlu.wav,blending,desk,KG
jpzjft.wav,blending,butterfly,KG
bhawnw.wav,nonword_repetition,neemvoik,1
hzqicm.wav,blending,feet,KG
edoqdz.wav,nonword_repetition,davhowterboif,1
lidrnb.wav,sentence_repetition,are you sure she tried to take your cats toy last week,1
gizevw.wav,deletion,knee,KG
fsqscn.wav,deletion,lip,KG
hsvzmt.wav,blending,fly,KG
aehfdi.wav,nonword_repetition,nohfteyg,1
hknhvj.wav,deletion,right,KG
ljmlsw.wav,sentence_repetition,the children can play but they need to be quiet,KG
ltbmlo.wav,sentence_repetition,the horse was ridden by the boy,KG
gxneat.wav,deletion,old,KG
gbhvbw.wav,deletion,ore,KG
idranv.wav,blending,box,KG
gsyojn.wav,deletion,room,KG
kqctqk.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,1
liyqbi.wav,sentence_repetition,play with your friends when you are at their house,KG
fpkejf.wav,deletion,bell,1
fmcxvr.wav,deletion,ice,KG
eauvff.wav,nonword_repetition,mookbowf,KG
dhgzsd.wav,nonword_repetition,vugoobuhcheen,1
jwevjq.wav,sentence_repetition,the man in the truck is my friends uncle,KG
bzmwkx.wav,nonword_repetition,neekperteyvkoohowb,1
emdmrc.wav,deletion,tray,2
hrkusn.wav,blending,rabbit,KG
bzglsd.wav,nonword_repetition,torbhowdoovmohk,1
gwnenb.wav,deletion,fall,KG
dxvboi.wav,nonword_repetition,feeb,KG
etzzfg.wav,deletion,eat,KG
gltsys.wav,deletion,fly,KG
jsqpyb.wav,blending,fish,KG
izkhzt.wav,blending,first,KG
jkafkx.wav,blending,umbrella,KG
irhdrw.wav,blending,bacon,KG
myunqw.wav,sentence_repetition,will we play games at your cousins party,KG
efafwk.wav,nonword_repetition,koodverheek,KG
idwbta.wav,blending,frog,KG
dtiqxw.wav,nonword_repetition,cheemkeev,KG
didnwb.wav,nonword_repetition,tevbeenorb,1
joqajg.wav,blending,football,KG
eaprqs.wav,nonword_repetition,nafburkud,KG
kqopup.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
eslaxy.wav,deletion,bee,KG
jkyzxc.wav,blending,wig,KG
btqnqx.wav,nonword_repetition,buhkahypvermoid,1
kohebk.wav,sentence_repetition,the old gray dog barked when the doorbell rang,KG
bfwmcs.wav,nonword_repetition,vugoobuhcheen,1
fftkqd.wav,deletion,bee,KG
gntpki.wav,deletion,win,KG
dtorhj.wav,nonword_repetition,nowbheektervohk,KG
kodaek.wav,sentence_repetition,the picture she drew was framed by her mom and put on the refrigerator,KG
joybqc.wav,blending,cupcake,KG
kafyfi.wav,sentence_repetition,the bat wakes up at night and tries to catch small bugs,3
gbhbkw.wav,deletion,bee,KG
dxneyi.wav,nonword_repetition,goomdachahytowb,KG
ggqjwh.wav,deletion,ore,2
hhhrek.wav,deletion,knee,KG
erdkso.wav,deletion,ore,1
coxtny.wav,nonword_repetition,vuhbowkeiv,KG
gdmdun.wav,deletion,fish,KG
fhgtzt.wav,deletion,an,KG
ilklvu.wav,blending,fish,KG
bxklqo.wav,nonword_repetition,goomdachahytowb,1
kopirz.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
kpsyfv.wav,sentence_repetition,the family will not be going on vacation until school is out in june,1
kaneii.wav,sentence_repetition,my grandfathers old childhood stories are my favorite to hear,2
bhutyi.wav,nonword_repetition,kurcheypheef,1
gdrcsp.wav,deletion,rain,KG
iumepy.wav,blending,frog,KG
kqihac.wav,sentence_repetition,the man in the truck is my friends uncle,KG
lvelzq.wav,sentence_repetition,tell your little brother he needs to wash his socks,2
icsebj.wav,blending,football,KG
iinbhg.wav,blending,kite,KG
autojq.wav,nonword_repetition,vowkpoikefteev,2
ehteta.wav,nonword_repetition,boovteypahygfuhdap,1
ivbpys.wav,blending,rabbit,KG
avlctm.wav,nonword_repetition,murvoipgeeteyf,KG
ecvban.wav,nonword_repetition,kuhcheyvap,KG
aonpbr.wav,nonword_repetition,koofdowb,KG
elihfu.wav,deletion,bell,KG
mqyyzg.wav,sentence_repetition,ring the bell on the desk to get her attention,2
ijrxma.wav,blending,umbrella,KG
cjgsim.wav,nonword_repetition,moif,KG
dyxoxi.wav,nonword_repetition,powmfoibeyvohk,1
gmwppy.wav,deletion,bee,KG
lqmbxo.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
mdangq.wav,sentence_repetition,ring the bell on the desk to get her attention,2
cswsav.wav,nonword_repetition,goomdachahytowb,KG
eocjuj.wav,deletion,plans,1
ecjvqo.wav,nonword_repetition,buhkahypvermoid,1
gzonor.wav,deletion,sum,KG
gpclyy.wav,deletion,hot,1
ckbkon.wav,nonword_repetition,voogfowboik,KG
lcnixl.wav,sentence_repetition,the boys who are in the green uniforms are walking home,KG
kauvjx.wav,sentence_repetition,are you sure she tried to take your cats toy last week,1
jzlzyk.wav,sentence_repetition,the horse was ridden by the boy,KG
decprc.wav,nonword_repetition,nafburkud,KG
ddytso.wav,nonword_repetition,goomdachahytowb,KG
faalrp.wav,deletion,eat,KG
bbkken.wav,nonword_repetition,poivtowb,2
kfvgda.wav,sentence_repetition,was the boy with his friends during the movie,1
bpuglk.wav,nonword_repetition,derfoimhowk,KG
cmwfvm.wav,nonword_repetition,bowmhoideegmohf,1
lfuelj.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
exbwls.wav,deletion,hot,1
kcqqtw.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
jwqior.wav,sentence_repetition,please read this book my grandmother gave me when she came back from vacation,3
ebgvtn.wav,nonword_repetition,cheebfooheyg,2
eybpja.wav,deletion,rock,KG
eceika.wav,nonword_repetition,goomdachahytowb,1
bkjhwq.wav,nonword_repetition,mowteydpermeek,KG
ghmjvk.wav,deletion,knee,KG
albvjm.wav,nonword_repetition,kahyb,KG
ekkkin.wav,deletion,slash,2
lxukkh.wav,sentence_repetition,the man in the truck is my friends uncle,KG
epwxbc.wav,deletion,ask,KG
lctshv.wav,sentence_repetition,there werent any letters in the neighbors mailbox,KG
ivmpqy.wav,blending,eyebrow,KG
ligsbd.wav,sentence_repetition,napping on the porch is my cats favorite thing to do in the summers,1
kjimgn.wav,sentence_repetition,the red ball was kicked into the street by the young boy,1
mzdzda.wav,sentence_repetition,please go and see if your family is going to bring extra drinks,2
fpucnq.wav,deletion,car,KG
fuepch.wav,deletion,old,KG
csatgm.wav,nonword_repetition,verdboim,KG
cqcvsg.wav,nonword_repetition,koovnorb,1
klasso.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
fngkrk.wav,deletion,eat,KG
epezdl.wav,deletion,rink,1
hzbayv.wav,blending,bike,KG
cnesng.wav,nonword_repetition,voimkooheefgahyp,1
